snp,p_emp,mean_abs_shap,stdev_abs_shap,mean_shap
SNP512,0.9220338983050848,2.902078784927653e-06,1.8939802119464847e-06,-1.1747639897900323e-14
SNP2985,0.9220338983050848,9.85138895733447e-07,1.455406438431647e-06,7.579122514774402e-16
SNP14873,0.9220338983050848,2.6025724824751963e-06,2.029399975543474e-06,-3.9461767187276564e-14
SNP6896,0.9220338983050848,3.523822856550396e-06,2.3203915508262877e-06,-4.8506384094556176e-14
SNP9925,0.9220338983050848,2.4324863371324077e-06,2.3403417982709134e-06,-2.0084674664152165e-14
SNP10233,0.9220338983050848,2.8838632999850235e-06,2.5255506466264384e-06,4.9264296346033615e-15
SNP750,0.9220338983050848,2.1093091925668736e-06,1.8120757124821978e-06,-2.9842794901924207e-15
SNP6830,0.9220338983050848,2.8356959954104847e-06,1.949092711924545e-06,-9.113894824016218e-14
SNP10415,0.9220338983050848,2.5635593181050354e-06,1.4543951639424484e-06,-1.7810937909719846e-14
SNP9927,0.9220338983050848,1.8649966644564604e-06,1.9689409824703986e-06,-6.821210263296962e-14
SNP8422,0.9220338983050848,2.7739362438220875e-06,2.2942094262365107e-06,-1.6484591469634323e-14
SNP3758,0.9220338983050848,3.132749743031127e-06,3.0200311135724795e-06,-3.600083194517841e-15
SNP13766,0.9220338983050848,2.310500892311514e-06,2.1741120596276636e-06,-1.7810937909719846e-14
SNP8392,0.9220338983050848,1.106693192033011e-06,1.3981048902598453e-06,-1.0894988614988204e-14
SNP14242,0.9220338983050848,2.9471636442697975e-06,1.452372743404752e-06,3.713770032239457e-14
SNP3996,0.9220338983050848,2.3125431865385813e-06,1.1388740296183293e-06,-1.3642420526593923e-14
SNP6425,0.9220338983050848,2.306938436428633e-06,2.0623448084619943e-06,1.9326762412674726e-14
SNP14250,0.9220338983050848,2.432527773616281e-06,2.148293362009701e-06,-4.831690603168682e-15
SNP12275,0.9220338983050848,1.234183328809498e-06,1.274386179887655e-06,3.1074402310575046e-14
SNP14579,0.9220338983050848,1.1349265309945622e-06,1.215930557401538e-06,2.1979455292845765e-14
SNP2170,0.9220338983050848,2.227517340476955e-06,1.8339641672729315e-06,-2.2263672387149807e-15
SNP13344,0.9220338983050848,7.706886644124704e-07,1.0033788428712726e-06,-3.069544618483633e-14
SNP9312,0.9220338983050848,2.822794388445497e-06,2.477845710720321e-06,6.442254137558241e-15
SNP5010,0.9220338983050848,2.9971561086009994e-06,2.016863541227818e-06,-3.183231456205249e-14
SNP11420,0.9220338983050848,3.098794998853312e-06,2.336719964039266e-06,-3.637978807091713e-14
SNP9680,0.9220338983050848,2.6538784091674945e-06,1.7915390626175892e-06,5.1916989226204653e-14
SNP1220,0.9220338983050848,1.8453840883140652e-06,1.9021738048002378e-06,-3.269236733179544e-14
SNP7462,0.9220338983050848,2.8855653911345295e-06,1.7629623768733865e-06,1.6153004859612945e-14
SNP10224,0.9220338983050848,2.892571042139025e-06,1.615400086598497e-06,-3.334813906500737e-14
SNP6592,0.9220338983050848,3.5619612473662224e-06,1.6595668632408796e-06,-3.865352482534945e-14
SNP14927,0.9220338983050848,2.6512630968985227e-06,1.5984827498159882e-06,-3.031649005909761e-14
SNP11631,0.9220338983050848,2.7074927728184167e-06,1.5408578522500134e-06,8.337034766251842e-15
SNP3185,0.9220338983050848,2.3764491773666427e-06,2.4274000637937547e-06,-3.031649005909761e-15
SNP7991,0.9220338983050848,2.7686291016001026e-06,2.1899456958569825e-06,3.0505968121966966e-14
SNP7900,0.9220338983050848,2.258555590704721e-06,1.629555315433322e-06,-3.088492424770569e-14
SNP622,0.9220338983050848,3.215152541997668e-06,1.7695708160067095e-06,1.6674069532503684e-14
SNP8948,0.9220338983050848,2.482532296805099e-06,1.5933423982114153e-06,-9.094947017729283e-15
SNP12622,0.9220338983050848,2.9245023248828752e-06,1.7978413764183448e-06,-5.3053857603420815e-14
SNP276,0.9220338983050848,2.3063991940119875e-06,1.4362010780175831e-06,1.5560885913146194e-14
SNP3502,0.9220338983050848,2.6100531188906947e-06,1.191597391358255e-06,-1.5158245029548805e-15
SNP10962,0.9220338983050848,2.1148991786882715e-06,1.3725250687991966e-06,2.5958494613102327e-14
SNP5912,0.9220338983050848,2.5861886001621315e-06,2.3268601613972906e-06,2.2737367544323206e-15
SNP13129,0.9220338983050848,2.495440094207879e-06,2.2882793425453075e-06,1.8189894035458565e-14
SNP10155,0.9220338983050848,2.880516697132407e-06,1.5301714119517685e-06,6.593836587853729e-14
SNP14327,0.9220338983050848,2.7319857233010226e-06,1.9546593274784106e-06,-1.6958286626807725e-14
SNP7739,0.9220338983050848,1.6667384569520513e-06,1.1026107674106378e-06,2.1150488767792315e-14
SNP14662,0.9220338983050848,2.553704066296329e-06,2.0155621554915047e-06,1.8947806286936006e-16
SNP12701,0.9220338983050848,2.989362111520677e-06,2.0332605544729255e-06,1.6295113406764965e-14
SNP1014,0.9220338983050848,2.8391993096950805e-06,1.6868584115093983e-06,1.1747639897900323e-14
SNP13205,0.9220338983050848,2.9262678670723593e-06,1.7113283416277237e-06,8.337034766251842e-15
SNP3302,0.9220338983050848,2.772435492867468e-06,1.5186114367555309e-06,2.880066555614273e-14
SNP13632,0.9220338983050848,2.506975723311674e-06,1.6071764174478316e-06,-5.911715561524034e-14
SNP7878,0.9220338983050848,2.722376003324219e-06,1.9919040801313523e-06,4.282204220847537e-14
SNP1020,0.923728813559322,2.438028013903211e-06,2.6269365415971744e-06,-8.19729469488569e-14
SNP5760,0.923728813559322,3.380375798466654e-06,1.5688758999764226e-06,-3.334813906500737e-14
SNP5835,0.923728813559322,3.0068732166910194e-06,1.3597432731798124e-06,1.9705718538413446e-14
SNP13369,0.923728813559322,2.496810148310639e-06,1.3871261858747435e-06,5.4948638232114415e-14
SNP6510,0.923728813559322,2.860443988386881e-06,1.0880373256549695e-06,1.5916157281026246e-14
SNP3664,0.923728813559322,1.1902845107177503e-06,1.5669455289047879e-06,-6.158037043254202e-15
SNP13896,0.923728813559322,2.7246583505302624e-06,1.889327047355908e-06,9.075999211442346e-14
SNP12674,0.923728813559322,3.2899507069335717e-06,1.7456788182263542e-06,-3.751665644813329e-14
SNP7659,0.923728813559322,2.1093580596698304e-06,1.6462108085191427e-06,-4.206412995699793e-14
SNP10692,0.923728813559322,3.230113966310455e-06,1.4839765184964943e-06,1.0610771520684163e-14
SNP4285,0.923728813559322,3.2922239605189437e-06,1.7788118202572927e-06,2.8042753304665288e-14
SNP6148,0.923728813559322,1.4842538538080893e-06,1.3019500706711583e-06,-3.865352482534945e-14
SNP9005,0.923728813559322,4.037122492187943e-06,2.5405216146826077e-06,1.2164491636212916e-13
SNP12986,0.923728813559322,2.0638628897510597e-06,1.1719439128412051e-06,2.0084674664152165e-14
SNP5244,0.923728813559322,2.0863505809150712e-06,1.4376485040310243e-06,-1.0610771520684163e-14
SNP218,0.923728813559322,1.6897339194580733e-06,1.5060406820694332e-06,-5.115907697472721e-15
SNP14917,0.923728813559322,2.8204100863149507e-06,1.8180421925991629e-06,2.5769016550232965e-14
SNP14163,0.923728813559322,3.1872515982437714e-06,2.533357519855775e-06,4.206412995699793e-14
SNP5133,0.923728813559322,2.804444178157913e-06,1.4550843296606125e-06,-2.8042753304665288e-14
SNP10616,0.923728813559322,2.7179648884612105e-06,2.2990430114483945e-06,1.4021376652332644e-14
SNP3554,0.923728813559322,2.7308224002808856e-06,1.3985625410679786e-06,-6.897001488444706e-14
SNP3074,0.923728813559322,7.695519514546353e-07,1.0268779402213035e-06,1.9421501444109404e-15
SNP6253,0.923728813559322,2.704028462972019e-06,2.2984760662335353e-06,1.8379372098327923e-14
SNP1441,0.923728813559322,2.2643875930346742e-06,1.505287088218932e-06,1.9705718538413446e-14
SNP13297,0.923728813559322,2.361587144908602e-06,1.4229803259041902e-06,-3.259022681352993e-14
SNP8719,0.923728813559322,4.016509201392182e-06,2.327006380673155e-06,-6.063298011819522e-15
SNP3475,0.923728813559322,1.814627577042908e-06,1.3638160689910326e-06,-3.600083194517841e-15
SNP5027,0.923728813559322,2.90197160287183e-06,1.8555703649757103e-06,-4.016934932830433e-14
SNP10068,0.923728813559322,3.116076906432378e-06,1.5285882392276332e-06,5.911715561524034e-14
SNP4142,0.923728813559322,3.1809627262191497e-06,1.779644661441188e-06,-1.2126596023639044e-14
SNP532,0.923728813559322,1.1117863806475726e-06,1.2442984220964837e-06,8.905468954859923e-15
SNP13554,0.923728813559322,3.6736597886980842e-06,1.8293996626252664e-06,-3.410605131648481e-14
SNP8214,0.923728813559322,3.5863034524178753e-06,2.015922024845088e-06,-1.2126596023639044e-14
SNP14975,0.923728813559322,2.6136463300948283e-06,1.2225230773612808e-06,7.579122514774402e-16
SNP6864,0.923728813559322,1.7837947981054943e-06,1.1645366709688582e-06,5.646446273506929e-14
SNP8766,0.923728813559322,3.4102329122257893e-06,2.0912115904715368e-06,4.282204220847537e-14
SNP7445,0.923728813559322,2.999711115307946e-06,2.36443557988269e-06,-3.448500744222353e-14
SNP12495,0.923728813559322,3.0220861458474246e-06,1.512627169640095e-06,-1.2884508275116483e-14
SNP8287,0.923728813559322,2.6010950030771102e-06,1.459503631082288e-06,3.410605131648481e-14
SNP195,0.923728813559322,1.8650268862074882e-06,1.2213855277343375e-06,-5.305385760342082e-15
SNP1114,0.923728813559322,2.5467950750150216e-06,1.8271480615293249e-06,6.536993168992921e-14
SNP10876,0.923728813559322,3.1567644282404215e-06,1.5492747784444095e-06,-4.5474735088646414e-14
SNP6256,0.9254237288135593,2.0595688102057844e-06,1.4303870230308398e-06,1.2529236907236434e-14
SNP6293,0.9254237288135593,2.2011159967405545e-06,1.2335565921834832e-06,5.305385760342082e-15
SNP6889,0.9254237288135593,3.1515337995339604e-06,1.986677176262023e-06,1.0989727646422883e-14
SNP14236,0.9254237288135593,1.198825633537126e-06,1.6983976875394838e-06,-3.979039320256561e-14
SNP6906,0.9254237288135593,1.3603561550468157e-06,1.00207343715731e-06,-3.52192349358423e-14
SNP8262,0.9254237288135593,1.7997741821318414e-06,1.4822561430208612e-06,-2.7853275241795927e-14
SNP6169,0.9254237288135593,1.960437807670227e-06,1.7903971398983879e-06,2.476241434123949e-14
SNP5596,0.9254237288135593,3.4453993566785355e-06,1.6275869075200206e-06,1.0610771520684163e-14
SNP11094,0.9254237288135593,3.916230087573543e-06,1.8685629363075011e-06,8.033869865660866e-14
SNP11449,0.9254237288135593,2.1576836650183396e-06,1.2924199998634041e-06,3.6758744196655847e-14
SNP8420,0.9254237288135593,2.547691402696728e-06,1.9813021772224403e-06,-4.282204220847537e-14
SNP8117,0.9254237288135593,2.5764256702132115e-06,1.6085712064715946e-06,-4.774847184307873e-14
SNP6846,0.9254237288135593,2.4872456017632773e-06,2.5574320921544995e-06,-1.1238417603938919e-14
SNP12085,0.9254237288135593,2.1748081780970096e-06,1.4835698639005584e-06,-4.5474735088646414e-14
SNP14603,0.9254237288135593,2.725429720082199e-06,1.9195422342198966e-06,-3.903248095108817e-14
SNP2037,0.9254237288135593,3.0911866876219088e-06,1.775764866902354e-06,-5.760133111228546e-14
SNP9836,0.9254237288135593,2.388144889096111e-06,1.7184031257756973e-06,-1.1179205709292242e-14
SNP1169,0.9254237288135593,2.0059967609616556e-06,1.1404961270674242e-06,-8.905468954859923e-15
SNP8620,0.9254237288135593,2.7372201443472132e-06,2.8407330491922126e-06,-4.346009663258599e-14
SNP3267,0.9254237288135593,3.323611296461119e-06,1.5727834532456646e-06,6.063298011819522e-15
SNP5707,0.9254237288135593,2.749508763978762e-06,1.5177825129302234e-06,-1.0610771520684163e-14
SNP13647,0.9254237288135593,2.69723462394141e-06,2.9037401336474708e-06,1.9325282115308558e-14
SNP5745,0.9254237288135593,2.9697339906912627e-06,2.1102068878211394e-06,-7.351748839331169e-14
SNP946,0.9254237288135593,2.080345166272461e-06,1.5493003282543795e-06,-1.2031856992204363e-14
SNP11758,0.9254237288135593,2.140933142650662e-06,2.0393083833483263e-06,3.064807666911899e-14
SNP1869,0.9254237288135593,1.9125388458481516e-06,1.6667211818998627e-06,-3.6758744196655847e-14
SNP6072,0.9254237288135593,1.1808203271357342e-06,1.5355667465441675e-06,-9.094947017729283e-15
SNP10989,0.9254237288135593,2.917966113879326e-06,1.0972384555878768e-06,1.3642420526593923e-14
SNP832,0.9254237288135593,2.844623897620598e-06,1.650098136080716e-06,5.267490147768209e-14
SNP10190,0.9254237288135593,2.4150231024577806e-06,1.62160874109988e-06,-2.6526928801710407e-14
SNP9573,0.9254237288135593,3.268733163016198e-06,1.6357658655066354e-06,-9.019155792581538e-14
SNP8969,0.9254237288135593,2.812104902242633e-06,1.8471720440746358e-06,-6.991740519879386e-14
SNP14689,0.9254237288135593,2.3929161894405602e-06,1.2453275171342616e-06,9.473903143468002e-15
SNP8932,0.9254237288135593,1.619258509890642e-06,1.1783390234510948e-06,3.031649005909761e-15
SNP5993,0.9254237288135593,2.312813340950015e-06,1.40645021798612e-06,2.652692880171041e-15
SNP4239,0.9254237288135593,2.143515605439461e-06,2.099142374452866e-06,7.351748839331169e-14
SNP12379,0.9254237288135593,2.7590098704877163e-06,2.032924859652221e-06,-2.4632148173016807e-14
SNP3821,0.9254237288135593,2.8580600223904185e-06,1.306192907812338e-06,7.806496190217634e-14
SNP5471,0.9254237288135593,2.9325862135465285e-06,1.766424441844798e-06,-5.684341886080802e-15
SNP1421,0.9254237288135593,1.8343986596391915e-06,2.133601843527189e-06,-5.1916989226204653e-14
SNP7204,0.9254237288135593,2.014051841759586e-06,1.7312274726703732e-06,-1.7621459846850484e-14
SNP10323,0.9254237288135593,2.0926005295981063e-06,2.0972807533605525e-06,1.1747639897900323e-14
SNP1383,0.9254237288135593,2.146585605184252e-06,1.35100057422643e-06,4.7369515717340014e-14
SNP4011,0.9254237288135593,2.721216127004785e-06,1.4920533384855413e-06,-1.0610771520684163e-14
SNP8419,0.9254237288135593,2.5485465448582545e-06,1.3216486418449644e-06,-9.094947017729283e-15
SNP6548,0.9254237288135593,2.3010037845268746e-06,1.8693352134273486e-06,2.423246788415175e-14
SNP11271,0.9254237288135593,3.2078701565296797e-06,2.030818187621546e-06,-3.1074402310575046e-14
SNP7539,0.9254237288135593,2.334633431170611e-06,1.3358002809587025e-06,-1.1368683772161604e-14
SNP7653,0.9254237288135593,3.127318511057335e-06,2.0724961858715335e-06,1.5158245029548804e-14
SNP14046,0.9254237288135593,2.5037431096800826e-06,2.6509848457739506e-06,-1.0255500152804113e-14
SNP6587,0.9254237288135593,2.591076214457644e-06,2.050201591933148e-06,-2.9937533933358885e-14
SNP14298,0.9254237288135593,2.760291821080803e-06,1.8526787873911997e-06,-9.094947017729283e-15
SNP5957,0.9271186440677966,1.817319003502386e-06,1.64776342668317e-06,2.5105843330190206e-14
SNP11196,0.9271186440677966,2.923427746281959e-06,1.40832374623593e-06,-1.5158245029548805e-15
SNP7272,0.9271186440677966,3.859811073046634e-06,1.737941607046092e-06,-3.259022681352993e-14
SNP12813,0.9271186440677966,2.6184684050652627e-06,1.3852610448143555e-06,3.031649005909761e-14
SNP5941,0.9271186440677966,2.9202376701202106e-06,1.4996463713639533e-06,-4.168517383125921e-14
SNP2866,0.9271186440677966,4.160975211107143e-06,2.1732866424757657e-06,-1.7431981783981123e-14
SNP7055,0.9271186440677966,1.5847804733108243e-06,1.1599106971493487e-06,-1.739645464719312e-14
SNP8364,0.9271186440677966,2.261182339301134e-06,1.260497757321482e-06,-1.7810937909719846e-14
SNP9984,0.9271186440677966,1.4976806541729578e-06,1.3944685451584052e-06,-7.06753174502713e-14
SNP1980,0.9271186440677966,2.519423017020017e-06,1.3360735365866516e-06,-3.865352482534945e-14
SNP10642,0.9271186440677966,2.279902182256895e-06,1.2209868681053366e-06,1.9326762412674726e-14
SNP13684,0.9271186440677966,2.8792108481449454e-06,2.1190425776338688e-06,-2.7474319116057207e-15
SNP10467,0.9271186440677966,3.071305375215161e-06,1.8446354498890884e-06,-3.4863963567962246e-14
SNP4454,0.9271186440677966,3.207620523729323e-06,1.8036640581155995e-06,-2.5769016550232965e-14
SNP3848,0.9271186440677966,1.4180404415261212e-06,1.0289534495351559e-06,5.352755276059421e-15
SNP2682,0.9271186440677966,3.1399840766728934e-06,2.2541652019764056e-06,2.1221543041368327e-14
SNP4893,0.9271186440677966,1.975866065890841e-06,1.217787818061047e-06,-2.1032064978498965e-14
SNP10150,0.9271186440677966,3.344303812961395e-06,2.161192921363582e-06,-1.6446695857060453e-13
SNP9837,0.9271186440677966,2.7843424514154926e-06,1.8140215106564328e-06,-1.4210854715202004e-14
SNP923,0.9271186440677966,2.734851046663304e-06,2.2652341021838216e-06,-2.7853275241795927e-14
SNP370,0.9271186440677966,2.7079096723052015e-06,1.6908640596382543e-06,-4.5474735088646414e-14
SNP9038,0.9271186440677966,2.2535084440278295e-06,1.195805998315366e-06,1.4400332778071365e-14
SNP11823,0.9271186440677966,3.3140066496647098e-06,1.7490469903327542e-06,-1.1368683772161604e-14
SNP9460,0.9271186440677966,2.9288324810750054e-06,1.86007331645267e-06,4.9264296346033615e-15
SNP1520,0.9271186440677966,1.4176164530018316e-06,1.1976267656060345e-06,1.8616219676914626e-14
SNP2711,0.9271186440677966,3.277194212690423e-06,2.6222024216332345e-06,-2.1221543041368327e-14
SNP10537,0.9271186440677966,1.7530521351242594e-06,1.3458598633092205e-06,-7.579122514774402e-15
SNP7259,0.9271186440677966,3.0044634915308656e-06,1.8672295856040028e-06,3.410605131648481e-14
SNP5840,0.9271186440677966,1.9372815465127737e-06,9.452315498576529e-07,-2.4253192047278088e-14
SNP14515,0.9271186440677966,1.2499196952830971e-06,1.5461155792480515e-06,-1.1368683772161603e-15
SNP11309,0.9271186440677966,1.7045786402528999e-06,1.6060761507538878e-06,-2.9179621681881446e-14
SNP2649,0.9271186440677966,2.920334340312062e-06,1.430287294570479e-06,5.078012084898849e-14
SNP8630,0.9271186440677966,2.0235757020022524e-06,1.2045311378987166e-06,-1.8450426371903935e-14
SNP5779,0.9271186440677966,2.739495726776416e-06,1.5886683418607997e-06,-2.1979455292845765e-14
SNP2249,0.9271186440677966,2.401501444258732e-06,2.3003387027682794e-06,-4.130621770552049e-14
SNP12825,0.9271186440677966,1.7917300253126692e-06,1.2259364333287755e-06,1.1368683772161604e-14
SNP5019,0.9271186440677966,2.3889875238107076e-06,1.986025008415329e-06,-2.5200582361624888e-14
SNP14306,0.9271186440677966,3.525339661602326e-06,2.993950323937257e-06,1.2316074086508404e-14
SNP12087,0.9271186440677966,2.0526247599406133e-06,1.4289389483632304e-06,3.351393237001806e-14
SNP11164,0.9271186440677966,1.403513921616195e-06,1.48156263970467e-06,2.7379580084622528e-14
SNP9519,0.9271186440677966,2.57047742290221e-06,1.174469505719313e-06,-4.509577896290769e-14
SNP13690,0.9271186440677966,1.6263905983275133e-06,1.172134435342442e-06,-2.6526928801710407e-14
SNP7460,0.9271186440677966,2.5178634503693803e-06,1.551784966339096e-06,1.7431981783981123e-14
SNP12480,0.9271186440677966,2.111734599642053e-06,1.7097128417923013e-06,4.888534022029489e-14
SNP728,0.9271186440677966,3.1514047176036305e-06,1.1000264479655066e-06,-8.337034766251842e-15
SNP2203,0.9271186440677966,1.0004014887006937e-06,1.3219874098571609e-06,-9.947598300641402e-15
SNP12165,0.9271186440677966,2.3804676182711166e-06,1.297857221463091e-06,-4.774847184307873e-14
